,customer_id,Cluster
173,8832,Mature Independent
33782,22626,Mature Independent
33785,5339,Mature Independent
16736,3060,Mature Independent
16515,2896,Mature Independent
16732,33284,Mature Independent
16518,6646,Mature Independent
33817,12404,Mature Independent
33819,13954,Mature Independent
33821,22984,Mature Independent
33779,20742,Mature Independent
5302,22515,Mature Independent
156,28668,Mature Independent
16716,25498,Mature Independent
16714,21162,Mature Independent
33831,19757,Mature Independent
33834,34774,Mature Independent
5295,36163,Mature Independent
3156,37669,Mature Independent
3125,20006,Mature Independent
16708,30240,Mature Independent
5291,39126,Mature Independent
16523,31992,Mature Independent
33736,11047,Mature Independent
33778,15160,Mature Independent
33776,39104,Mature Independent
33738,2901,Mature Independent
33739,9121,Mature Independent
33741,34934,Mature Independent
33742,12239,Mature Independent
16763,33345,Mature Independent
3118,37308,Mature Independent
5342,16899,Mature Independent
16756,28702,Mature Independent
16754,35372,Mature Independent
33750,9170,Mature Independent
174,36529,Mature Independent
33754,6486,Mature Independent
5334,2271,Mature Independent
16508,12260,Mature Independent
5103,28258,Mature Independent
3120,20335,Mature Independent
33766,38902,Mature Independent
5329,38249,Mature Independent
175,27389,Mature Independent
33769,19254,Mature Independent
33771,21916,Mature Independent
16746,9099,Mature Independent
16750,27530,Mature Independent
33247,28844,Mature Independent
329,1859,Mature Independent
5663,3662,Mature Independent
32714,13003,Mature Independent
466,34162,Mature Independent
32721,21408,Mature Independent
17143,21067,Mature Independent
32726,17058,Mature Independent
32727,12591,Mature Independent
5997,23084,Mature Independent
32729,32851,Mature Independent
32730,15312,Mature Independent
5994,24130,Mature Independent
17149,25127,Mature Independent
32734,29091,Mature Independent
16264,2544,Mature Independent
4994,10654,Mature Independent
32740,2716,Mature Independent
32742,2266,Mature Independent
5985,25948,Mature Independent
32743,16239,Mature Independent
5983,32278,Mature Independent
32745,28194,Mature Independent
32748,30177,Mature Independent
32749,35465,Mature Independent
32735,11168,Mature Independent
5978,31011,Mature Independent
32712,8747,Mature Independent
6010,4027,Mature Independent
32681,36678,Mature Independent
32682,22677,Mature Independent
480,36677,Mature Independent
17166,23605,Mature Independent
32687,20798,Mature Independent
32688,34219,Mature Independent
6028,28133,Mature Independent
6027,2645,Mature Independent
6026,260,Mature Independent
476,15851,Mature Independent
16257,9710,Mature Independent
32690,32351,Mature Independent
6022,21500,Mature Independent
32692,39544,Mature Independent
6020,5065,Mature Independent
32693,14953,Mature Independent
16251,35031,Mature Independent
32700,22538,Mature Independent
17157,31073,Mature Independent
471,19571,Mature Independent
17153,27859,Mature Independent
3049,15838,Mature Independent
32691,14272,Mature Independent
32679,17537,Mature Independent
32755,39388,Mature Independent
5973,6982,Mature Independent
5941,19758,Mature Independent
32808,30261,Mature Independent
32811,1366,Mature Independent
5001,23458,Mature Independent
5936,14112,Mature Independent
32814,35822,Mature Independent
32816,24821,Mature Independent
32820,12306,Mature Independent
32822,1950,Mature Independent
5930,8760,Mature Independent
32805,28874,Mature Independent
16285,18737,Mature Independent
32834,11417,Mature Independent
446,37986,Mature Independent
445,9586,Mature Independent
17107,18547,Mature Independent
32841,18207,Mature Independent
5922,37819,Mature Independent
32843,31146,Mature Independent
5920,3663,Mature Independent
32845,8019,Mature Independent
443,15742,Mature Independent
17109,11927,Mature Independent
5975,25094,Mature Independent
17115,35100,Mature Independent
32801,12561,Mature Independent
32760,5174,Mature Independent
16270,18842,Mature Independent
32763,34233,Mature Independent
32764,918,Mature Independent
17131,26708,Mature Independent
32769,17281,Mature Independent
5964,22824,Mature Independent
17126,36007,Mature Independent
32774,7049,Mature Independent
3053,30727,Mature Independent
32802,39954,Mature Independent
4998,18613,Mature Independent
17119,3684,Mature Independent
456,7458,Mature Independent
5955,35265,Mature Independent
32788,31212,Mature Independent
453,2909,Mature Independent
16278,9964,Mature Independent
32794,30512,Mature Independent
5949,25072,Mature Independent
32795,22710,Mature Independent
17116,25582,Mature Independent
3054,16991,Mature Independent
5916,24971,Mature Independent
32678,25520,Mature Independent
16247,32029,Mature Independent
16213,2621,Mature Independent
17218,13697,Mature Independent
517,26601,Mature Independent
32525,26053,Mature Independent
32527,20303,Mature Independent
32528,5304,Mature Independent
32529,21266,Mature Independent
6123,25916,Mature Independent
32531,13708,Mature Independent
515,36206,Mature Independent
17221,39239,Mature Independent
16216,4276,Mature Independent
17215,25294,Mature Independent
32554,5578,Mature Independent
32556,38122,Mature Independent
32559,712,Mature Independent
32560,37744,Mature Independent
3041,16352,Mature Independent
16224,35393,Mature Independent
32571,14759,Mature Independent
3208,1010,Mature Independent
16226,12919,Mature Independent
32540,30290,Mature Independent
32578,10479,Mature Independent
32518,11223,Mature Independent
32517,36083,Mature Independent
32480,2704,Mature Independent
32485,31607,Mature Independent
6156,20268,Mature Independent
17227,22440,Mature Independent
16204,14637,Mature Independent
16205,18323,Mature Independent
6152,19617,Mature Independent
16207,8048,Mature Independent
32498,32043,Mature Independent
32499,33741,Mature Independent
6133,17387,Mature Independent
32500,35619,Mature Independent
16208,358,Mature Independent
17225,19405,Mature Independent
17224,1165,Mature Independent
6142,36831,Mature Independent
32510,15981,Mature Independent
32511,16566,Mature Independent
32512,24697,Mature Independent
32513,10465,Mature Independent
6137,13028,Mature Independent
32516,10930,Mature Independent
32502,5563,Mature Independent
32677,13320,Mature Independent
506,14994,Mature Independent
32582,10104,Mature Independent
17179,22607,Mature Independent
32645,20620,Mature Independent
17178,7368,Mature Independent
32647,28680,Mature Independent
32649,11114,Mature Independent
32650,9137,Mature Independent
489,24879,Mature Independent
32654,11098,Mature Independent
32655,13271,Mature Independent
6055,5445,Mature Independent
32635,5490,Mature Independent
6053,20207,Mature Independent
17171,4772,Mature Independent
32664,7887,Mature Independent
6048,14755,Mature Independent
16246,24629,Mature Independent
6046,14463,Mature Independent
481,20418,Mature Independent
32671,5882,Mature Independent
32673,29876,Mature Independent
32674,9053,Mature Independent
32675,21476,Mature Independent
17172,11052,Mature Independent
505,31807,Mature Independent
493,28298,Mature Independent
32629,17100,Mature Independent
32585,20542,Mature Independent
6096,26646,Mature Independent
32586,19598,Mature Independent
6094,37751,Mature Independent
4980,19151,Mature Independent
17194,24741,Mature Independent
17193,10908,Mature Independent
6087,11184,Mature Independent
32597,27795,Mature Independent
32603,11531,Mature Independent
16237,36685,Mature Independent
32604,15046,Mature Independent
6081,32478,Mature Independent
3045,13807,Mature Independent
32607,39792,Mature Independent
6078,7186,Mature Independent
32611,30783,Mature Independent
32622,1474,Mature Independent
32624,19876,Mature Independent
17184,20572,Mature Independent
32627,11411,Mature Independent
6071,10339,Mature Independent
6082,23999,Mature Independent
30778,31485,Mature Independent
441,7728,Mature Independent
17102,14789,Mature Independent
5754,6086,Mature Independent
33107,9756,Mature Independent
33110,20257,Mature Independent
33111,12261,Mature Independent
17003,33472,Mature Independent
3180,32269,Mature Independent
33119,21905,Mature Independent
33121,24154,Mature Independent
17001,19615,Mature Independent
17000,241,Mature Independent
33099,11261,Mature Independent
33126,27263,Mature Independent
33132,34763,Mature Independent
33133,6804,Mature Independent
357,29715,Mature Independent
33136,3680,Mature Independent
16995,4420,Mature Independent
33139,39492,Mature Independent
33141,13496,Mature Independent
16354,12323,Mature Independent
33148,20870,Mature Independent
33149,22072,Mature Independent
33129,18449,Mature Independent
33157,39741,Mature Independent
369,8303,Mature Independent
33092,34348,Mature Independent
3068,3089,Mature Independent
17022,2660,Mature Independent
33051,14137,Mature Independent
3185,12900,Mature Independent
17019,19656,Mature Independent
33059,30251,Mature Independent
3070,19011,Mature Independent
33065,25011,Mature Independent
5025,23315,Mature Independent
16334,3626,Mature Independent
33096,28021,Mature Independent
33069,2740,Mature Independent
5774,24485,Mature Independent
33071,3236,Mature Independent
33072,25846,Mature Independent
5771,33742,Mature Independent
3071,21047,Mature Independent
378,35639,Mature Independent
5767,2238,Mature Independent
33085,10966,Mature Independent
33087,21248,Mature Independent
33088,8267,Mature Independent
16335,32477,Mature Independent
17025,32498,Mature Independent
33158,38239,Mature Independent
16993,29546,Mature Independent
33206,12433,Mature Independent
5038,12304,Mature Independent
16962,11348,Mature Independent
5684,21833,Mature Independent
33212,12041,Mature Independent
33213,25496,Mature Independent
33224,34588,Mature Independent
3173,14603,Mature Independent
5679,14687,Mature Independent
16374,12880,Mature Independent
340,38889,Mature Independent
5039,39355,Mature Independent
33234,20112,Mature Independent
33236,31333,Mature Independent
5671,29899,Mature Independent
16959,35192,Mature Independent
5042,9156,Mature Independent
3079,13813,Mature Independent
33239,23256,Mature Independent
33240,18837,Mature Independent
33242,5323,Mature Independent
33245,20756,Mature Independent
5674,29047,Mature Independent
33161,10119,Mature Independent
16963,24590,Mature Independent
33200,12143,Mature Independent
16358,5284,Mature Independent
33172,31526,Mature Independent
33174,33970,Mature Independent
33175,11702,Mature Independent
5715,23218,Mature Independent
5714,22032,Mature Independent
33181,31892,Mature Independent
5712,32066,Mature Independent
5711,29230,Mature Independent
33182,9604,Mature Independent
5690,36969,Mature Independent
16361,15645,Mature Independent
16974,13862,Mature Independent
5703,36400,Mature Independent
33188,29034,Mature Independent
33189,10434,Mature Independent
16365,1959,Mature Independent
33193,39910,Mature Independent
5698,37143,Mature Independent
33194,25474,Mature Independent
16366,21315,Mature Independent
16368,32581,Mature Independent
5705,24706,Mature Independent
32853,17487,Mature Independent
5791,34726,Mature Independent
33046,17175,Mature Independent
418,5470,Mature Independent
5877,12827,Mature Independent
32914,11199,Mature Independent
5875,26865,Mature Independent
17071,18261,Mature Independent
32924,30761,Mature Independent
32927,5691,Mature Independent
413,11941,Mature Independent
412,39275,Mature Independent
5868,20362,Mature Independent
3188,25850,Mature Independent
3059,34764,Mature Independent
32938,29661,Mature Independent
5864,8372,Mature Independent
410,12095,Mature Independent
32941,4022,Mature Independent
32943,26486,Mature Independent
17062,2945,Mature Independent
5858,30368,Mature Independent
17060,37366,Mature Independent
32948,26464,Mature Independent
409,11038,Mature Independent
32936,31511,Mature Independent
32951,23076,Mature Independent
5882,23446,Mature Independent
17079,36821,Mature Independent
17101,39977,Mature Independent
17099,28422,Mature Independent
5910,143,Mature Independent
32861,29051,Mature Independent
16293,28855,Mature Independent
32864,18900,Mature Independent
17094,34439,Mature Independent
437,32526,Mature Independent
32869,39793,Mature Independent
32874,17705,Mature Independent
5883,16237,Mature Independent
32875,39982,Mature Independent
32877,24232,Mature Independent
